data,money
20160317,44500.0
20160317,71900.0
20160318,31700.0
20160318,63300.0
20160318,52200.0
20160318,24200.0
20160319,64400.0
20160319,28200.0
20160319,41600.0
20160319,572550.0
20160320,0.0
20160320,35900.0
20160320,53600.0
20160320,39200.0
20160321,5600.0
20160321,62700.0
20160321,226200.0
20160321,46900.0
20160322,72000.0
20160322,42700.0
20160322,51300.0
20160322,29300.0
20160323,22000.0
20160323,59500.0
20160323,26500.0
20160323,33900.0
20160324,60100.0
20160324,569950.0
20160324,70400.0
20160324,611250.0
20160325,174200.0
20160325,61100.0
20160325,68900.0
20160325,49700.0
20160326,22900.0
20160326,43900.0
20160326,49400.0
20160326,42900.0
20160327,36200.0
20160327,10600.0
20160327,17800.0
20160327,23400.0
20160328,17700.0
20160328,622450.0
20160328,108000.0
20160328,44200.0
20160329,62500.0
20160329,26400.0
20160329,64800.0
20160329,39000.0
20160330,22900.0
20160330,30400.0
20160330,28000.0
20160330,602500.0
20160331,37300.0
20160331,18100.0
20160331,77800.0
20160331,47000.0
20160401,94700.0
20160401,46900.0
20160401,73200.0
20160401,59500.0
20160402,94200.0
20160402,20900.0
20160402,44500.0
20160402,9400.0
20160403,30000.0
20160403,503700.0
20160403,93700.0
20160403,326600.0
20160404,26200.0
20160404,17400.0
20160404,41100.0
20160404,27200.0
20160405,44600.0
20160405,35500.0
20160405,36000.0
20160405,22200.0
20160406,48000.0
20160406,73400.0
20160406,43200.0
20160406,32000.0
20160407,49700.0
20160407,488050.0
20160407,45800.0
20160407,669250.0
20160408,508600.0
20160408,71600.0
20160408,54900.0
20160408,46000.0
20160409,44200.0
20160409,38000.0
20160409,53800.0
20160409,45500.0
20160410,58700.0
20160410,38000.0
20160410,36400.0
20160410,8500.0
20160411,22300.0
20160411,31300.0
20160411,92500.0
20160411,63100.0
20160412,71700.0
20160412,39900.0
20160412,46100.0
20160412,64800.0
20160413,81400.0
20160413,832950.0
20160413,39800.0
20160413,851250.0
20160414,36500.0
20160414,81000.0
20160414,61900.0
20160414,73000.0
20160415,57100.0
20160415,63100.0
20160415,54900.0
20160415,34300.0
20160416,67700.0
20160416,51300.0
20160416,59200.0
20160416,8300.0
20160417,25300.0
20160417,30300.0
20160417,25700.0
20160417,24000.0
20160418,54000.0
20160418,487550.0
20160418,119700.0
20160418,37700.0
20160419,164000.0
20160419,36700.0
20160419,75100.0
20160419,639100.0
20160420,74400.0
20160420,31200.0
20160420,77500.0
20160420,54700.0
20160421,43700.0
20160421,33300.0
20160421,51800.0
20160421,71400.0
20160422,47800.0
20160422,38400.0
20160422,47400.0
20160422,23500.0
20160423,25200.0
20160423,64300.0
20160423,32400.0
20160423,40000.0
20160424,23500.0
20160424,15000.0
20160424,47000.0
20160424,35300.0
20160425,53800.0
20160425,588300.0
20160425,55100.0
20160425,28700.0
20160426,112400.0
20160426,49500.0
20160426,48400.0
20160426,490250.0
20160427,222600.0
20160427,145900.0
20160427,51500.0
20160427,46900.0
20160428,45400.0
20160428,22100.0
20160428,47000.0
20160428,221350.0
20160429,90600.0
20160429,39900.0
20160429,106700.0
20160429,29400.0
20160430,41500.0
20160430,55700.0
20160430,46600.0
20160430,19500.0
20160501,25400.0
20160501,5300.0
20160501,103800.0
20160501,400.0
20160502,40700.0
20160502,2300.0
20160502,14400.0
20160502,14500.0
20160503,135200.0
20160503,565750.0
20160503,65700.0
20160503,482850.0
20160504,40000.0
20160504,50300.0
20160504,37300.0
20160504,45800.0
20160505,78300.0
20160505,70300.0
20160505,188200.0
20160505,25700.0
20160506,47900.0
20160506,65000.0
20160506,66200.0
20160506,71900.0
20160507,35400.0
20160507,62700.0
20160507,34300.0
20160507,19800.0
20160508,37500.0
20160508,21800.0
20160508,20200.0
20160508,24500.0
20160509,44100.0
20160509,635850.0
20160509,66300.0
20160509,529300.0
20160510,46600.0
20160510,29600.0
20160510,64500.0
20160510,89300.0
20160511,95400.0
20160511,13900.0
20160511,54300.0
20160511,12300.0
20160512,35600.0
20160512,629500.0
20160512,85400.0
20160512,10400.0
20160513,62200.0
20160513,99800.0
20160513,33600.0
20160513,537800.0
20160514,13000.0
20160514,18600.0
20160514,44300.0
20160514,18100.0
20160515,19800.0
20160515,83000.0
20160515,26500.0
20160515,112200.0
20160516,40300.0
20160516,34100.0
20160516,50900.0
20160516,15700.0
20160517,51300.0
20160517,60100.0
20160517,53600.0
20160517,61800.0
20160518,147600.0
20160518,660550.0
20160518,43300.0
20160518,21100.0
20160519,1200.0
20160519,49700.0
20160519,152400.0
20160519,591150.0
20160520,0.0
20160520,44900.0
20160520,121900.0
20160520,72300.0
20160521,28100.0
20160521,45300.0
20160521,34400.0
20160521,23100.0
20160522,12300.0
20160522,38600.0
20160522,40700.0
20160522,18900.0
20160523,68500.0
20160523,47600.0
20160523,40700.0
20160523,34300.0
20160524,38300.0
20160524,57000.0
20160524,171500.0
20160524,480950.0
20160525,21400.0
20160525,48700.0
20160525,47700.0
20160525,29500.0
20160526,138000.0
20160526,821600.0
20160526,17600.0
20160526,24600.0
20160527,42700.0
20160527,28600.0
20160527,62300.0
20160527,44400.0
20160528,20300.0
20160528,38100.0
20160528,22300.0
20160528,17600.0
20160529,12700.0
20160529,29200.0
20160529,18600.0
20160529,12900.0
20160530,43000.0
20160530,21900.0
20160530,37000.0
20160530,28400.0
20160531,44100.0
20160531,39400.0
20160531,187700.0
20160531,743300.0
20160601,26200.0
20160601,51500.0
20160601,60100.0
20160601,13800.0
20160602,212800.0
20160602,600450.0
20160602,38600.0
20160602,46700.0
20160603,55900.0
20160603,52200.0
20160603,72400.0
20160603,45300.0
20160604,33600.0
20160604,53700.0
20160604,66500.0
20160604,72800.0
20160605,24900.0
20160605,40100.0
20160605,43900.0
20160605,62000.0
20160606,7800.0
20160606,46100.0
20160606,129900.0
20160606,705050.0
20160607,7100.0
20160607,63400.0
20160607,83300.0
20160607,59000.0
20160608,81100.0
20160608,715900.0
20160608,52500.0
20160608,59600.0
20160609,39100.0
20160609,30300.0
20160609,42000.0
20160609,27600.0
20160610,30600.0
20160610,3400.0
20160610,30000.0
20160610,39200.0
20160611,119800.0
20160611,19200.0
20160611,42700.0
20160611,23700.0
20160612,41900.0
20160612,475200.0
20160612,44300.0
20160612,780350.0
20160613,76000.0
20160613,72300.0
20160613,55900.0
20160613,27000.0
20160614,51900.0
20160614,59100.0
20160614,73000.0
20160614,23600.0
20160615,74500.0
20160615,53400.0
20160615,93700.0
20160615,65500.0
20160616,88100.0
20160616,71800.0
20160616,70400.0
20160616,525350.0
20160617,53400.0
20160617,595000.0
20160617,97000.0
20160617,43500.0
20160618,26700.0
20160618,27800.0
20160618,58300.0
20160618,20100.0
20160619,78100.0
20160619,30000.0
20160619,63300.0
20160619,20500.0
20160620,51100.0
20160620,66400.0
20160620,51600.0
20160620,28400.0
20160621,42200.0
20160621,568800.0
20160621,65700.0
20160621,21800.0
20160622,37300.0
20160622,43100.0
20160622,81800.0
20160622,7700.0
20160623,57100.0
20160623,83200.0
20160623,82000.0
20160623,642500.0
20160624,26300.0
20160624,91400.0
20160624,49200.0
20160624,55300.0
20160625,24900.0
20160625,24400.0
20160625,29800.0
20160625,17700.0
20160626,28200.0
20160626,34000.0
20160626,35700.0
20160626,7000.0
20160627,21700.0
20160627,70200.0
20160627,45800.0
20160627,33200.0
20160628,210100.0
20160628,522550.0
20160628,67400.0
20160628,10800.0
20160629,30900.0
20160629,49200.0
20160629,39700.0
20160629,21100.0
20160630,46000.0
20160630,492700.0
20160630,80400.0
20160630,742100.0
20160701,62700.0
20160701,30100.0
20160701,56600.0
20160701,91000.0
20160702,3200.0
20160702,71400.0
20160702,94600.0
20160702,52300.0
20160703,44800.0
20160703,60800.0
20160703,22100.0
20160703,3400.0
20160704,53300.0
20160704,82300.0
20160704,52600.0
20160704,405750.0
20160705,83400.0
20160705,117000.0
20160705,59600.0
20160705,41600.0
20160706,27500.0
20160706,40100.0
20160706,44300.0
20160706,27200.0
20160707,46100.0
20160707,588400.0
20160707,29300.0
20160707,62200.0
20160708,36700.0
20160708,46800.0
20160708,25800.0
20160708,66100.0
20160709,28400.0
20160709,44600.0
20160709,61800.0
20160709,31400.0
20160710,21600.0
20160710,9900.0
20160710,59800.0
20160710,758800.0
20160711,54900.0
20160711,24300.0
20160711,37200.0
20160711,47600.0
20160712,63500.0
20160712,52500.0
20160712,64200.0
20160712,78000.0
20160713,107200.0
20160713,662300.0
20160713,44000.0
20160713,43300.0
20160714,66000.0
20160714,30500.0
20160714,103700.0
20160714,622050.0
20160715,102100.0
20160715,85100.0
20160715,78800.0
20160715,54800.0
20160716,57200.0
20160716,95600.0
20160716,47400.0
20160716,44600.0
20160717,38300.0
20160717,44800.0
20160717,43500.0
20160717,33900.0
20160718,68600.0
20160718,476950.0
20160718,42400.0
20160718,81800.0
20160719,37800.0
20160719,46900.0
20160719,59200.0
20160720,21100.0
20160720,188800.0
20160720,20300.0
20160720,775150.0
20160721,49400.0
20160721,40100.0
20160721,77600.0
20160721,62100.0
20160722,51200.0
20160722,75000.0
20160722,52800.0
20160722,51200.0
20160723,57600.0
20160723,65100.0
20160723,33200.0
20160723,62900.0
20160724,24200.0
20160724,41700.0
20160724,41700.0
20160724,12500.0
20160725,48800.0
20160725,45100.0
20160725,210200.0
20160725,638900.0
20160726,31100.0
20160726,689800.0
20160726,39900.0
20160726,14700.0
20160727,24800.0
20160727,20300.0
20160727,16600.0
20160727,30200.0
20160728,70500.0
20160728,28600.0
20160728,41200.0
20160728,39200.0
20160729,72000.0
20160729,56500.0
20160729,67800.0
20160729,553450.0
20160730,16100.0
20160730,19700.0
20160730,45800.0
20160730,43400.0
20160731,21200.0
20160731,47300.0
20160731,21800.0
20160731,44700.0
20160801,36200.0
20160801,67000.0
20160801,72500.0
20160801,31900.0
20160802,60500.0
20160802,26200.0
20160802,88900.0
20160802,57900.0
20160803,32900.0
20160803,630450.0
20160803,30400.0
20160803,32400.0
20160804,121800.0
20160804,119900.0
20160804,78500.0
20160804,1259250.0
20160805,30600.0
20160805,46800.0
20160805,40500.0
20160805,56500.0
20160806,32500.0
20160806,24800.0
20160806,32000.0
20160806,25500.0
20160807,35300.0
20160807,15100.0
20160807,18200.0
20160807,9400.0
20160808,291900.0
20160808,23600.0
20160808,32200.0
20160808,463000.0
20160809,86700.0
20160809,43500.0
20160809,60800.0
20160809,64800.0
20160810,37300.0
20160810,627650.0
20160810,108800.0
20160810,64800.0
20160811,26000.0
20160811,50200.0
20160811,18200.0
20160811,64300.0
20160812,246700.0
20160812,73800.0
20160812,51300.0
20160812,33300.0
20160813,34100.0
20160813,40300.0
20160813,51100.0
20160814,22500.0
20160814,67400.0
20160814,64700.0
20160814,31100.0
20160815,50600.0
20160815,113800.0
20160815,110300.0
20160815,60700.0
20160816,21900.0
20160816,88600.0
20160816,127600.0
20160816,644500.0
20160817,63200.0
20160817,740700.0
20160817,66100.0
20160817,54700.0
20160818,53600.0
20160818,22200.0
20160818,42800.0
20160818,34300.0
20160819,39700.0
20160819,55200.0
20160819,90800.0
20160819,45000.0
20160820,69700.0
20160820,45600.0
20160820,50600.0
20160820,73700.0
20160821,34500.0
20160821,29200.0
20160821,9900.0
20160821,53200.0
20160822,70900.0
20160822,73900.0
20160822,137000.0
20160823,78600.0
20160823,80300.0
20160823,391100.0
20160823,599300.0
20160824,187200.0
20160824,789700.0
20160824,38900.0
20160824,51300.0
20160825,52200.0
20160825,73300.0
20160825,31200.0
20160825,57000.0
20160826,57300.0
20160826,64100.0
20160826,55300.0
20160826,27200.0
20160827,14300.0
20160827,40400.0
20160827,40400.0
20160828,20900.0
20160828,11400.0
20160828,40500.0
20160829,71900.0
20160829,108300.0
20160829,12600.0
20160830,38800.0
20160830,726450.0
20160830,19600.0
20160830,433650.0
20160831,104200.0
20160831,161600.0
20160831,75200.0
20160901,36400.0
20160901,595800.0
20160901,34500.0
20160901,9000.0
20160902,73400.0
20160902,61900.0
20160902,145000.0
20160903,91800.0
20160903,35800.0
20160903,13200.0
20160904,68900.0
20160904,63400.0
20160904,8200.0
20160905,42400.0
20160905,66900.0
20160905,66000.0
20160905,95500.0
20160906,77800.0
20160906,304200.0
20160906,59800.0
20160906,61500.0
20160907,57000.0
20160907,174100.0
20160907,27400.0
20160907,42800.0
20160908,15600.0
20160908,11600.0
20160908,27400.0
20160908,19900.0
20160909,158300.0
20160909,72600.0
20160909,29100.0
20160909,752150.0
20160910,19500.0
20160910,51000.0
20160910,64700.0
20160911,21100.0
20160911,45900.0
20160911,13600.0
20160911,71600.0
20160912,29100.0
20160912,31200.0
20160912,67400.0
20160912,95300.0
20160913,54500.0
20160913,664150.0
20160913,233200.0
20160913,76600.0
20160914,22500.0
20160914,82400.0
20160914,85800.0
20160914,460750.0
20160915,94000.0
20160915,74400.0
20160915,25900.0
20160916,19600.0
20160916,331100.0
20160916,20700.0
20160916,62300.0
20160917,14100.0
20160917,5400.0
20160917,38200.0
20160917,25700.0
20160918,193900.0
20160918,36200.0
20160918,45300.0
20160918,25000.0
20160919,47200.0
20160919,17700.0
20160919,25800.0
20160919,33100.0
20160920,28100.0
20160920,55400.0
20160920,120600.0
20160920,570400.0
20160921,37100.0
20160921,560300.0
20160921,45600.0
20160921,56400.0
20160922,33400.0
20160922,30300.0
20160922,77900.0
20160922,48100.0
20160923,143300.0
20160923,57000.0
20160923,56600.0
20160923,22200.0
20160924,29100.0
20160924,61800.0
20160924,57100.0
20160924,7200.0
20160925,44300.0
20160925,57800.0
20160925,22300.0
20160926,40000.0
20160926,652600.0
20160926,152300.0
20160926,493750.0
20160927,58100.0
20160927,69800.0
20160927,89700.0
20160927,58400.0
20160928,97300.0
20160928,43200.0
20160928,56700.0
20160928,97000.0
20160929,205700.0
20160929,88900.0
20160929,95000.0
20160929,399600.0
20160930,29700.0
20160930,807200.0
20160930,242800.0
20160930,39300.0
20161001,59500.0
20161001,37000.0
20161001,109100.0
20161001,20000.0
20161002,23600.0
20161002,16900.0
20161002,39400.0
20161002,19400.0
20161003,17300.0
20161003,49700.0
20161003,29700.0
20161003,28300.0
20161004,23800.0
20161004,21100.0
20161004,22600.0
20161004,24500.0
20161005,15400.0
20161005,19400.0
20161005,42600.0
20161005,30100.0
20161006,80400.0
20161006,37700.0
20161006,33300.0
20161007,38300.0
20161007,11800.0
20161008,30700.0
20161008,510100.0
20161008,52600.0
20161008,868400.0
20161009,92300.0
20161009,75200.0
20161009,76700.0
20161010,100300.0
20161010,123300.0
20161010,74100.0
20161011,98700.0
20161011,95600.0
20161011,62400.0
20161012,30200.0
20161012,586150.0
20161012,79500.0
20161012,32400.0
20161013,31800.0
20161013,38000.0
20161013,85200.0
20161013,599750.0
20161014,45000.0
20161014,68200.0
20161014,79500.0
20161014,31900.0
20161015,307400.0
20161015,26100.0
20161015,57500.0
20161015,10400.0
20161016,91200.0
20161016,39000.0
20161016,51600.0
20161016,17700.0
20161017,318600.0
20161017,60400.0
20161017,13100.0
20161017,634100.0
20161018,44900.0
20161018,74100.0
20161018,31500.0
20161018,35100.0
20161019,30900.0
20161019,877600.0
20161019,55600.0
20161019,96700.0
20161020,48500.0
20161020,53300.0
20161020,37500.0
20161020,56300.0
20161021,59400.0
20161021,74500.0
20161021,40300.0
20161021,625600.0
20161022,54500.0
20161022,27900.0
20161022,51900.0
20161022,25400.0
20161023,61300.0
20161023,28500.0
20161023,51200.0
20161023,20100.0
20161024,35300.0
20161024,85600.0
20161024,32800.0
20161024,26100.0
20161025,50900.0
20161025,65600.0
20161025,38000.0
20161025,20800.0
20161026,53700.0
20161026,98000.0
20161026,48100.0
20161026,635000.0
20161027,47500.0
20161027,828300.0
20161027,19900.0
20161027,49400.0
20161028,33000.0
20161028,62600.0
20161028,13500.0
20161028,58500.0
20161029,36600.0
20161029,30700.0
20161029,20700.0
20161029,5800.0
20161030,28000.0
20161030,31600.0
20161030,35400.0
20161030,5500.0
20161031,35200.0
20161031,71200.0
20161031,21600.0
20161031,42200.0
20161101,45400.0
20161101,1800.0
20161101,53900.0
20161101,70300.0
20161102,158300.0
20161102,32000.0
20161102,49200.0
20161102,818850.0
20161103,54200.0
20161103,822650.0
20161103,64800.0
20161103,18100.0
20161104,43800.0
20161104,106100.0
20161104,162700.0
20161104,20900.0
20161105,24800.0
20161105,35900.0
20161105,51000.0
20161105,63700.0
20161106,14700.0
20161106,62700.0
20161106,32000.0
20161106,24600.0
20161107,73800.0
20161107,97700.0
20161107,56800.0
20161107,23800.0
20161108,43100.0
20161108,59900.0
20161108,53900.0
20161108,156500.0
20161109,120300.0
20161109,69700.0
20161109,66600.0
20161109,866100.0
20161110,68500.0
20161110,76800.0
20161110,64300.0
20161110,34900.0
20161111,66500.0
20161111,783850.0
20161111,63700.0
20161111,65600.0
20161112,60300.0
20161112,49700.0
20161112,61900.0
20161112,29900.0
20161113,20900.0
20161113,69000.0
20161113,18300.0
20161113,37300.0
20161114,65200.0
20161114,39600.0
20161114,18300.0
20161114,46600.0
20161115,104200.0
20161115,32900.0
20161115,109800.0
20161115,41200.0
20161201,34500.0
20161201,27800.0
20161201,37600.0
20161201,560400.0
20161202,75200.0
20161202,66300.0
20161202,46700.0
20161202,18800.0
20161203,37100.0
20161203,10300.0
20161203,40700.0
20161203,384000.0
20161204,43800.0
20161204,35300.0
20161204,18800.0
20161204,24300.0
20161205,55300.0
20161205,49500.0
20161205,50100.0
20161205,47400.0
20161206,46100.0
20161206,883750.0
20161206,70800.0
20161206,78500.0
20161207,34800.0
20161207,54300.0
20161207,43300.0
20161207,79900.0
20161208,40700.0
20161208,73300.0
20161208,37600.0
20161208,702550.0
20161209,42800.0
20161209,96700.0
20161209,44300.0
20161209,52900.0
20161209,42800.0
20161209,96700.0
20161209,44300.0
20161209,52900.0
20161210,23400.0
20161210,522550.0
20161210,45200.0
20161210,34300.0
20161211,60000.0
20161211,56300.0
20161211,21000.0
20161211,52700.0
20161212,15300.0
20161212,85800.0
20161212,14400.0
20161212,98600.0
20161213,66700.0
20161213,40200.0
20161213,39600.0
20161213,21500.0
20161214,63200.0
20161214,370500.0
20161214,22900.0
20161214,593750.0
20161215,72300.0
20161215,51900.0
20161215,109000.0
20161215,94300.0
20161216,27300.0
20161216,192500.0
20161216,116300.0
20161216,27900.0
20161217,64100.0
20161217,36800.0
20161217,58600.0
20161217,37200.0
20161218,23500.0
20161218,40000.0
20161218,42500.0
20161218,30800.0
20161219,24900.0
20161219,45000.0
20161219,56200.0
20161219,82500.0
20161220,56200.0
20161220,16900.0
20161220,77500.0
20161220,796550.0
20161221,29700.0
20161221,66500.0
20161221,38000.0
20161221,72600.0
20161222,60000.0
20161222,45900.0
20161222,66900.0
20161222,38300.0
20161223,32100.0
20161223,729650.0
20161223,64600.0
20161223,34900.0
20161224,29200.0
20161224,21000.0
20161224,33800.0
20161224,44400.0
20161225,37900.0
20161225,70000.0
20161225,20600.0
20161225,28700.0
20161226,107300.0
20161226,43600.0
20161226,48500.0
20161226,146800.0
20161227,57100.0
20161227,40800.0
20161227,74000.0
20161227,26000.0
20161228,54400.0
20161228,78700.0
20161228,34900.0
20161228,49500.0
20161229,184400.0
20161229,14000.0
20161229,59500.0
20161229,896750.0
20161230,40400.0
20161230,778650.0
20161230,83200.0
20161230,57400.0
20161231,31800.0
20161231,35000.0
20161231,27200.0
20161231,13800.0
20170101,45700.0
20170101,41500.0
20170101,25000.0
20170101,23800.0
20170102,37100.0
20170102,18100.0
20170102,18400.0
20170103,47100.0
20170103,447350.0
20170103,69200.0
20170103,851600.0
20170104,40100.0
20170104,33600.0
20170104,73100.0
20170104,23700.0
20170105,55400.0
20170105,93700.0
20170105,59600.0
20170105,87400.0
20170106,20700.0
20170106,77500.0
20170106,26800.0
20170106,482100.0
20161116,29600.0
20161117,31000.0
20161118,68700.0
20161119,89200.0
20161120,47000.0
20161121,37900.0
20161122,53500.0
20161123,65400.0
20161124,53500.0
20161125,60900.0
20161126,27500.0
20161127,51400.0
20161128,54700.0
20161129,30600.0
20161130,105800.0
20161116,79500.0
20161117,79600.0
20161118,77400.0
20161119,101900.0
20161120,61700.0
20161121,474200.0
20161122,51400.0
20161123,70700.0
20161124,13900.0
20161125,63400.0
20161126,30600.0
20161127,57600.0
20161128,99800.0
20161129,43400.0
20161130,864150.0
20161116,85100.0
20161117,48800.0
20161118,26900.0
20161121,16000.0
20161122,39800.0
20161123,40000.0
20161124,56400.0
20161125,37800.0
20161126,18300.0
20161127,33200.0
20161128,7000.0
20161129,28200.0
20161130,33200.0
20161116,853850.0
20161117,68500.0
20161118,46800.0
20161119,12300.0
20161120,40200.0
20161121,41100.0
20161122,70100.0
20161123,678800.0
20161124,22600.0
20161125,96300.0
20161126,12100.0
20161127,23200.0
20161128,101300.0
20161129,56400.0
20161130,28600.0
